1947419085,"Подсветка рабочей зоны",Да
1947419085,"Вес, кг",1.1
1947419085,"Тип упаковки","Пластиковый кейс"
1947419085,"Дополнительный аккумулятор",Да
1947419085,"Максимальный диаметр сверления (дерево), мм",35
1947419085,"Максимальный диаметр сверления (металл), мм",10
1947419085,"Максимальный диаметр сверления (бетон), мм",10
1947419085,"Емкость аккумулятора, А·ч",2
1947419085,"Напряжение аккумулятора, В",12
1947419085,"Макс. крутящий момент (мягкий)","20 Nm"
1947419085,"Макс. крутящий момент (жесткий)","45 Nm"
1947426964,Состояние,Новое
1947426964,Тип,Дрель
1947426964,Питание,Аккумулятор
1947426964,"Режим инструмента",ударный
1947426964,"Тип патрона",Быстрозажимной
1947426964,"Минимальный диаметр патрона, мм",1.5
1947426964,"Максимальный диаметр патрона, мм",10
1947426964,"Максимальное количество оборотов, об/мин",1600
1947426964,"Максимальное количество ударов, уд/мин",21000
1947426964,"Ударный режим",Да
1947426964,"Подсветка рабочей зоны",Да
1947426964,"Вес, кг",1.2
1947426964,"Тип упаковки","Пластиковый кейс"
1947426964,"Дополнительный аккумулятор",Да
1947426964,"Максимальный диаметр сверления (дерево), мм",35
1947426964,"Максимальный диаметр сверления (металл), мм",10
1947426964,"Максимальный диаметр сверления (бетон), мм",10
1947426964,"Емкость аккумулятора, А·ч",4
1947426964,"Напряжение аккумулятора, В",12
1947426964,"Макс. крутящий момент (мягкий)","20 Nm"
1947426964,"Макс. крутящий момент (жесткий)","45 Nm"
1947660031,Состояние,Новое
1947660031,"Макс. высота штатива, см",150
1947662939,Состояние,Новое
1947662939,Тип,Дрель
1947662939,Питание,"Сеть 220В"
1947662939,"Режим инструмента",безударный
1947662939,"Минимальный диаметр патрона, мм",1.5
1947662939,"Максимальный диаметр патрона, мм",13
1947662939,"Максимальное количество оборотов, об/мин",3100
1947662939,"Вес, кг",2.6
1947662939,"Дополнительная рукоятка",Да
1947662939,"Потребляемая мощность, Вт",850
1947662939,"Длина кабеля, м",4
1947662939,"Отдаваемая мощность","490 Вт"
1947662939,"Скорость вращения без нагрузки","0 – 1100 /0 – 3100 об/мин"
1947662939,"Скорость вращения при номинальной нагрузке","0–640 / 1800 об/мин"
1947662939,"Максимальный крутящий момент","36 / 14 Нм"
1947662939,"Максимальный диаметр сверления в металле","13 мм / 8 мм"
1947662939,"Максимальный диаметр сверления в дереве","40 мм / 25 мм"
1947662939,"Резьба шпинделя","1/2"" - 20 UNF"
1947662939,"Шпиндель с внутренним шестигранником","1/4"""
1947662939,"Диаметр шейки редуктора","43 мм"
1947662939,"Уровень звукового давления","85 dB(A)"
1947670899,"Тип патрона","Квадрат 3/4"""
1947670899,"Режим инструмента",ударный
1947670899,"Максимальный крутящий момент, H*m",1750
1947670899,Питание,Аккумулятор
1947670899,"Напряжение аккумулятора, В",18
1947670899,"Вес, кг",4
1947670899,Состояние,Новое
1947670899,"Ударный режим",Да
1947670899,"Тип упаковки","Пластиковый кейс"
1947670899,"Дополнительный аккумулятор",Да
1947670899,"Вид аккумуляторного блока",LiHD
1947670899,"Емкость аккумулятора, А∙ч","2 x 5.5"
1947670899,"Макс. размер винтов",М33
1947670899,"Макс. количество оборотов холостого хода","0 – 1650 /min"
1947670899,"Макс. количество ударов/мин",2450
1947670899,"Макс. момент отвинчивания","2100 Nm"
1947670899,"Ступени количества оборотов/крутящего момента",12
1947678974,Состояние,Новое
1947678974,"Тип патрона",SDS-plus
1947678974,"Режимы работы","Сверление|Сверление с ударом|Долбление (удар)"
1947678974,Питание,Аккумулятор
1947678974,"Максимальное количество оборотов, об/мин",1000
1947678974,"Максимальное количество ударов, уд/мин",4470
1947678974,"Максимальная сила удара, Дж.",3
1947678974,"Емкость аккумулятора, А·ч",5.5
1947678974,"Напряжение аккумулятора, В",18
1947678974,"Вес, кг",4.5
1947678974,"Максимальный диаметр сверления (бетон), мм",28
1947678974,"Максимальный диаметр сверления (металл), мм",13
1947678974,"Максимальный диаметр сверления (дерево), мм",30
1947678974,"Подсветка рабочей зоны",Да
1947678974,"Тип упаковки","Пластиковый кейс"
1947678974,"Ограничитель глубины сверления",Да
1947678974,"Дополнительный аккумулятор",Да
1947678974,"Уровень звукового давления","92 dB(A)"
1948362570,Состояние,Новое
1948362570,"Тип патрона",SDS-plus
1948362570,"Режимы работы","Сверление|Сверление с ударом|Долбление (удар)"
1948362570,Питание,Аккумулятор
1948362570,"Максимальное количество оборотов, об/мин",1000
1948362570,"Максимальное количество ударов, уд/мин",4470
1948362570,"Максимальная сила удара, Дж.",3
1948362570,"Емкость аккумулятора, А·ч",5.5
1948362570,"Напряжение аккумулятора, В",18
1948362570,"Вес, кг",3.4
