1650211690,"Максимальное количество оборотов, об/мин",11000
1650211690,"Потребляемая мощность, Вт",850
1650211690,"Тип шлифмашины","угловая (болгарка)"
1650211690,"Максимальный диаметр диска, мм",125
1650211690,"Регулировка количества оборотов",Нет
1650211690,"Тип двигателя",Щеточный
1650211690,"Резьба шпинделя",М14
1650211690,Питание,Сеть
1650211690,"Уровень шума","90 дБ"
1650211690,"Страна регистрации бренда",Украина
1651973140,"Потужність, Вт",1800
1651973140,"Габарити упаковки, мм",435х320х545
1651973140,"Вага нетто/брутто, кг","8,3/9,5"
1651973140,"Номінальний тиск, бар",100
1651973140,"Максимальний тиск, бар",140
1651973140,"Частота струму, Гц",50
1651973140,"Напруга, В",230
1651973140,"Тип двигуна",Щітковий
1651973140,"Матеріал помпи",алюміній
1651973140,"Максимальна температура води, °С",50
1651973140,"Максимальний потік, л/хв","7,0"
1651973140,"Номінальний потік, л/хв","6,0"
1651973140,"Максимальний тиск води, мПа","1,2"
1652519698,"Высота, мм",130
1652519698,"Ширина, мм",250
1652519698,"Длина, мм",300
1652519698,Тип,Сумка
1652519698,Состояние,Новое
1652519698,Материал,Полиэстер
1652523175,"Высота, мм",260
1652523175,"Ширина, мм",200
1652523175,"Длина, мм",310
1652523175,Материал,Нейлон
1652523175,Тип,Сумка
1652523517,"Высота, мм",250
1652523517,"Ширина, мм",230
1652523517,"Длина, мм",370
1652523517,Тип,Сумка
1652523517,Материал,Полиэстер
1652526500,"Высота, мм",320
1652526500,"Ширина, мм",160
1652526500,"Длина, мм",430
1652526500,Материал,Полиэстер
1652527998,"Высота, мм",300
1652527998,"Ширина, мм",280
1652527998,"Длина, мм",430
1652527998,Материал,Нейлон
1652527998,Тип,Сумка
1652528238,"Высота, мм",450
1652528238,"Ширина, мм",330
1652528238,"Длина, мм",460
1652528238,Материал,Нейлон
1652528238,Тип,Сумка
1652528879,"Высота, мм",350
1652528879,"Ширина, мм",230
1652528879,"Длина, мм",470
1652528879,Материал,Нейлон
1652528879,Тип,Сумка
1653914992,"Высота, мм",229
1653914992,"Ширина, мм",343
1653914992,"Длина, мм",470
1653914992,Материал,Нейлон
1653914992,Тип,Сумка
1653925141,"Вес, кг",5.12
1653925141,"Высота, мм",410
1653925141,"Ширина, мм",360
1653925141,"Длина, мм",500
1653925141,Материал,Нейлон
1653925141,Тип,Сумка
1653932973,"Высота, мм",300
1653932973,"Ширина, мм",290
1653932973,"Длина, мм",500
1653932973,Материал,Нейлон
1653932973,Тип,Сумка
1653933037,"Вес, кг",3.7
1653933037,"Высота, мм",300
1653933037,"Ширина, мм",310
1653933037,"Длина, мм",670
1653933037,Тип,Сумка
1653965097,"Высота, мм",330
1653965097,"Ширина, мм",70
1653965097,"Длина, мм",300
1653965097,Материал,"Натуральная кожа"
1653965097,Тип,Сумка
1653976235,"Высота, мм",250
1653976235,"Ширина, мм",90
1653976235,"Длина, мм",280
1653976235,Материал,"Натуральная кожа"
1653976235,Тип,Сумка
1654002779,"Высота, мм",332
1654002779,"Ширина, мм",75
1654002779,"Длина, мм",235
1654002779,Материал,Нейлон
1654002779,Тип,Сумка
1654007839,"Высота, мм",155
1654007839,"Ширина, мм",60
1654007839,"Длина, мм",240
1654007839,Материал,Нейлон
1654007839,Тип,Сумка
1654011773,"Высота, мм",390
1654011773,"Ширина, мм",250
1654011773,"Длина, мм",440
1654011773,Материал,Нейлон
1654011773,Тип,Сумка
1654013033,"Ширина, мм",380
1654013033,"Длина, мм",640
1654013033,Материал,Нейлон
1654013033,Тип,Сумка
1654013165,"Высота, мм",700
1654013165,"Ширина, мм",490
1654013165,"Длина, мм",285
1654013165,Тип,"Ящик переносной"
1654172363,"Гарантийный срок, мес",36
1654172363,"Вес, кг",2.5
1654172363,"Максимальное количество оборотов, об/мин",11000
1654172363,Питание,"Сеть 220В"
1654172363,"Потребляемая мощность, Вт",1900
1654172363,"Тип шлифмашины","угловая (болгарка)"
1654172363,"Максимальный диаметр диска, мм",125
1654172363,"Поддержка постоянного количества оборотов под нагрузкой",Да
1654172363,"Регулировка количества оборотов",Нет
1654172363,"Дополнительная рукоятка",Да
1654172363,"Тип упаковки","Картонная коробка"
1654172363,"Длина сетевого кабеля","4 м"
1654172363,"Зажимная гайка","Бесключевая (Quick)"
1654172363,"Крутящий момент","4 Нм"
1654172363,"Отдаваемая мощность",1220
1654172363,"Резьба шпинделя",М14
1654172363,"Макс. кол-во оборотов при нагрузке","10500 об/мин"
1654172363,"Кнопка пуска","С фиксацией"
1654172363,"Предохранительная муфта",Механическая
1654172363,"Плавный пуск",Да
1654172363,"Защита двигателя от перегрузки",Да
1654172363,"Антивибрационная боковая рукоятка",Нет
1654172363,"Быстропереставной защитный кожух",Да
1654172363,"Защита от повторного пуска",Да
1654172363,"В упаковке","Зажимная гайка M-Quick|Защитный кожух|Опорный фланец"
1654181518,"Потребляемая мощность, Вт",1900
1654181518,"Вес, кг",2.5
1654181518,Питание,"Сеть 220В"
1654181518,"Максимальный диаметр диска, мм",125
1654181518,"Максимальное количество оборотов, об/мин",11000
1654181518,"Гарантийный срок, мес",36
1654181518,"Тип шлифмашины","угловая (болгарка)"
1654181518,"Регулировка количества оборотов",Да
1654181518,"Поддержка постоянного количества оборотов под нагрузкой",Да
1654181518,"Дополнительная рукоятка",Да
1654181518,"Тип упаковки","Картонная коробка"
1654181518,"Длина сетевого кабеля","4 м"
1654181518,"Зажимная гайка","Бесключевая (Quick)"
1654181518,"Крутящий момент","4 Нм"
1654181518,"Отдаваемая мощность",1220
1654181518,"Резьба шпинделя",М14
1654181518,"Макс. кол-во оборотов при нагрузке",11000
1654181518,"Кнопка пуска","С фиксацией"
1654181518,"Предохранительная муфта",Механическая
1654181518,"Плавный пуск",Да
1654181518,"Защита двигателя от перегрузки",Да
1654181518,"Антивибрационная боковая рукоятка",Нет
1654181518,"Быстропереставной защитный кожух",Да
1654181518,"Защита от повторного пуска",Да
1654181518,"В упаковке","Зажимная гайка M-Quick|Защитный кожух|Опорный фланец"
1654267766,Тип,Суцільний
1654267766,"Діаметр, мм",300
1654267766,"Робочий матеріал",Керамограніт;Мармур;Кераміка
1654267766,"Діаметр посадкового отвору, мм",32
1654267766,"Код ЕАН (штрих-код)",4820067455690
1654267766,"Вага в упаковці, кг",1.038
1654267766,"Вага без упаковки, кг",0.948
1654267766,"Товщина алмазного шару, мм",2
1654267766,"Висота алмазного шару, мм",10
1654267766,"Торгівельна марка",DiStar
1654267766,"Висота без упаковки, мм",10
1654267766,"Код УКТ ЗЭД",6804
1654267766,"Сумісність із яким інструментом",Плиткоріз
1654267766,"Висота в упаковці, мм",15
1654267766,"Вид диска",Алмазний
1654267766,Гарантія,"Згідно умов завода виробника"
1654267767,Тип,Суцільний
1654267767,"Діаметр, мм",350
1654267767,"Робочий матеріал",Керамограніт;Мармур;Кераміка
1654267767,"Діаметр посадкового отвору, мм",32
1654267767,"Код ЕАН (штрих-код)",4820067452040
1654267767,"Вага в упаковці, кг",1.59
1654267767,"Вага без упаковки, кг",1.5
1654267767,"Товщина алмазного шару, мм",2.2
1654267767,"Висота алмазного шару, мм",10
1654267767,"Торгівельна марка",DiStar
1654267767,"Висота без упаковки, мм",10
1654267767,"Код УКТ ЗЭД",6804
1654267767,"Сумісність із яким інструментом",Плиткоріз
1654267767,"Висота в упаковці, мм",15
1654267767,"Вид диска",Алмазний
1654267767,Гарантія,"Згідно умов завода виробника"
1654267768,Тип,Суцільний
1654267768,"Діаметр, мм",400
1654267768,"Робочий матеріал",Керамограніт;Мармур;Кераміка
1654267768,"Діаметр посадкового отвору, мм",32
1654267768,"Код ЕАН (штрих-код)",4820067458066
1654267768,"Вага в упаковці, кг",2.06
1654267768,"Вага без упаковки, кг",1.97
1654267768,"Товщина алмазного шару, мм",2.2
1654267768,"Висота алмазного шару, мм",11
1654267768,"Торгівельна марка",DiStar
1654267768,"Висота без упаковки, мм",11
1654267768,"Код УКТ ЗЭД",6804
1654267768,"Сумісність із яким інструментом",Плиткоріз
1654267768,"Висота в упаковці, мм",16
1654267768,"Вид диска",Алмазний
1654267768,Гарантія,"Згідно умов завода виробника"
1654267769,"Довжина, мм",200
1654267769,Матеріал,Сталь
1654267769,"Вага в упаковці, кг",0.84
1654267769,"Вага без упаковки, кг",0.75
1654267769,"Торгівельна марка",DiStar
1654267769,"Висота без упаковки, мм",0
1654267769,"Код УКТ ЗЭД",7326909890
1654267769,"Висота в упаковці, мм",0
1654267769,Гарантія,"Згідно умов завода виробника"
1654267770,"Довжина, мм",300
1654267770,Матеріал,Сталь
1654267770,"Вага в упаковці, кг",1.23
1654267770,"Вага без упаковки, кг",1.14
1654267770,"Торгівельна марка",DiStar
1654267770,"Висота без упаковки, мм",0
1654267770,"Код УКТ ЗЭД",7326909890
1654267770,"Висота в упаковці, мм",0
1654267770,Гарантія,"Згідно умов завода виробника"
1654267771,"Довжина, мм",500
1654267771,Матеріал,Сталь
1654267771,"Вага в упаковці, кг",2.15
1654267771,"Вага без упаковки, кг",2.06
1654267771,"Торгівельна марка",DiStar
1654267771,"Висота без упаковки, мм",0
1654267771,"Код УКТ ЗЭД",7326909890
1654267771,"Висота в упаковці, мм",0
1654267771,Гарантія,"Згідно умов завода виробника"
1654267772,"Довжина, мм",500
1654267772,Матеріал,Сталь
1654267772,"Вага в упаковці, кг",4.49
1654267772,"Вага без упаковки, кг",4.4
1654267772,"Торгівельна марка",DiStar
1654267772,"Висота без упаковки, мм",0
1654267772,"Код УКТ ЗЭД",7326909890
1654267772,"Висота в упаковці, мм",0
1654267772,Гарантія,"Згідно умов завода виробника"
1654267773,Тип,Суцільний
1654267773,"Діаметр, мм",400
1654267773,"Робочий матеріал",Граніт;Мармур
1654267773,"Діаметр посадкового отвору, мм",32
1654267773,"Код ЕАН (штрих-код)",4820067454761
1654267773,"Вага в упаковці, кг",2.12
1654267773,"Вага без упаковки, кг",2.03
1654267773,"Товщина алмазного шару, мм",2.4
1654267773,"Висота алмазного шару, мм",10
1654267773,"Торгівельна марка",DiStar
1654267773,"Висота без упаковки, мм",10
1654267773,"Код УКТ ЗЭД",6804
1654267773,"Сумісність із яким інструментом",Плиткоріз
1654267773,"Висота в упаковці, мм",15
1654267773,"Вид диска",Алмазний
1654267773,Гарантія,"Згідно умов завода виробника"
1654267774,Тип,Суцільний
1654267774,"Діаметр, мм",300
1654267774,"Робочий матеріал",Граніт;Мармур
1654267774,"Діаметр посадкового отвору, мм",32
1654267774,"Код ЕАН (штрих-код)",4820067454747
1654267774,"Вага в упаковці, кг",1.26
1654267774,"Вага без упаковки, кг",1.17
1654267774,"Товщина алмазного шару, мм",2.4
1654267774,"Висота алмазного шару, мм",10
1654267774,"Торгівельна марка",DiStar
1654267774,"Висота без упаковки, мм",10
1654267774,"Код УКТ ЗЭД",6804
1654267774,"Сумісність із яким інструментом",Плиткоріз
1654267774,"Висота в упаковці, мм",15
1654267774,"Вид диска",Алмазний
1654267774,Гарантія,"Згідно умов завода виробника"
1654267775,Тип,Сегментний
1654267775,"Діаметр, мм",354
1654267775,"Робочий матеріал","Бетон высокоармований;Бетон армований"
1654267775,"Діаметр посадкового отвору, мм","25,4-F4"
1654267775,"Вага в упаковці, кг",1.85
1654267775,"Вага без упаковки, кг",1.76
1654267775,"Товщина алмазного шару, мм",3.2
1654267775,"Висота алмазного шару, мм",10+2
1654267775,"Торгівельна марка",ADTnS
1654267775,"Висота без упаковки, мм",10+2
1654267775,"Код УКТ ЗЭД",6804
1654267775,"Сумісність із яким інструментом",Бензорез/Електроріз
1654267775,"Висота в упаковці, мм",15
1654267775,"Вид диска",Алмазний
1654267775,Гарантія,"Згідно умов завода виробника"
1654267776,Тип,Сегментний
1654267776,"Діаметр, мм",604
1654267776,"Робочий матеріал","Бетон высокоармований;Бетон армований"
1654267776,"Діаметр посадкового отвору, мм","25,4-F4"
1654267776,"Вага в упаковці, кг",7.79
1654267776,"Вага без упаковки, кг",7.7
1654267776,"Товщина алмазного шару, мм",4.5
1654267776,"Висота алмазного шару, мм",10+2
1654267776,"Торгівельна марка",ADTnS
1654267776,"Висота без упаковки, мм",10+2
1654267776,"Код УКТ ЗЭД",6804
1654267776,"Сумісність із яким інструментом",Бензорез/Електроріз
1654267776,"Висота в упаковці, мм",15
1654267776,"Вид диска",Алмазний
1654267776,Гарантія,"Згідно умов завода виробника"
1654267777,Тип,Сегментний
1654267777,"Діаметр, мм",300
1654267777,"Робочий матеріал","Бетон свіжовкладений;Асфальт"
1654267777,"Діаметр посадкового отвору, мм","25,4-F4"
1654267777,"Код ЕАН (штрих-код)",4820067454129
1654267777,"Вага в упаковці, кг",1.19
1654267777,"Вага без упаковки, кг",1.1
1654267777,"Товщина алмазного шару, мм",2.8
1654267777,"Висота алмазного шару, мм",8+2
1654267777,"Торгівельна марка",DiStar
1654267777,"Висота без упаковки, мм",8+2
1654267777,"Код УКТ ЗЭД",6804
1654267777,"Сумісність із яким інструментом","Бензорез/Електроріз;Швонарізчик ;Каменеріз"
1654267777,"Висота в упаковці, мм",13
1654267777,"Вид диска",Алмазний
1654267777,Гарантія,"Згідно умов завода виробника"
1654267778,Тип,Сегментний
1654267778,"Діаметр, мм",400
1654267778,"Робочий матеріал","Бетон свіжовкладений;Асфальт"
1654267778,"Діаметр посадкового отвору, мм","25,4-F4"
1654267778,"Код ЕАН (штрих-код)",4820067454143
1654267778,"Вага в упаковці, кг",2.68
1654267778,"Вага без упаковки, кг",2.59
1654267778,"Товщина алмазного шару, мм",3.5
1654267778,"Висота алмазного шару, мм",8+2
1654267778,"Торгівельна марка",DiStar
1654267778,"Висота без упаковки, мм",8+2
1654267778,"Код УКТ ЗЭД",6804
1654267778,"Сумісність із яким інструментом","Бензорез/Електроріз;Швонарізчик ;Каменеріз"
1654267778,"Висота в упаковці, мм",13
1654267778,"Вид диска",Алмазний
1654267778,Гарантія,"Згідно умов завода виробника"
1654267779,Тип,Сегментний
1654267779,"Діаметр, мм",450
1654267779,"Робочий матеріал","Бетон свіжовкладений;Асфальт"
1654267779,"Діаметр посадкового отвору, мм","25,4-F4"
1654267779,"Код ЕАН (штрих-код)",4820067454150
1654267779,"Вага в упаковці, кг",3.539
1654267779,"Вага без упаковки, кг",3.449
1654267779,"Товщина алмазного шару, мм",3.8
1654267779,"Висота алмазного шару, мм",8+2
1654267779,"Торгівельна марка",DiStar
1654267779,"Висота без упаковки, мм",8+2
1654267779,"Код УКТ ЗЭД",6804
1654267779,"Сумісність із яким інструментом","Бензорез/Електроріз;Швонарізчик ;Каменеріз"
1654267779,"Висота в упаковці, мм",13
1654267779,"Вид диска",Алмазний
1654267779,Гарантія,"Згідно умов завода виробника"
1654267780,Тип,Сегментний
1654267780,"Діаметр, мм",500
1654267780,"Робочий матеріал","Бетон свіжовкладений;Асфальт"
1654267780,"Діаметр посадкового отвору, мм","25,4-F4"
1654267780,"Код ЕАН (штрих-код)",4820067454167
1654267780,"Вага в упаковці, кг",4.39
1654267780,"Вага без упаковки, кг",4.3
1654267780,"Товщина алмазного шару, мм",3.8
1654267780,"Висота алмазного шару, мм",8+2
1654267780,"Торгівельна марка",DiStar
1654267780,"Висота без упаковки, мм",8+2
1654267780,"Код УКТ ЗЭД",6804
1654267780,"Сумісність із яким інструментом","Бензорез/Електроріз;Швонарізчик ;Каменеріз"
1654267780,"Висота в упаковці, мм",13
1654267780,"Вид диска",Алмазний
1654267780,Гарантія,"Згідно умов завода виробника"
1654267781,Тип,Суцільний
1654267781,"Діаметр, мм",350
1654267781,"Робочий матеріал",Граніт;Мармур
1654267781,"Діаметр посадкового отвору, мм",32
1654267781,"Код ЕАН (штрих-код)",4820067454754
1654267781,"Вага в упаковці, кг",1.68
1654267781,"Вага без упаковки, кг",1.59
1654267781,"Товщина алмазного шару, мм",2.4
1654267781,"Висота алмазного шару, мм",10
1654267781,"Торгівельна марка",DiStar
1654267781,"Висота без упаковки, мм",10
1654267781,"Код УКТ ЗЭД",6804
1654267781,"Сумісність із яким інструментом",Плиткоріз
1654267781,"Висота в упаковці, мм",15
1654267781,"Вид диска",Алмазний
1654267781,Гарантія,"Згідно умов завода виробника"
1654267782,"Робочий матеріал",Граніт;Керамограніт;Кераміка;Мармур
1654267782,"Код ЕАН (штрих-код)",4820067458349
1654267782,"Вага в упаковці, кг",0.145
1654267782,"Вага без упаковки, кг",0.055
1654267782,"Торгівельна марка",Baumesser
1654267782,"Код УКТ ЗЭД",6804210000
1654267782,Гарантія,"Згідно умов завода виробника"
1654267783,"Робочий матеріал",Граніт;Керамограніт;Кераміка;Мармур
1654267783,"Код ЕАН (штрих-код)",4820067458356
1654267783,"Вага в упаковці, кг",0.143
1654267783,"Вага без упаковки, кг",0.053
1654267783,"Торгівельна марка",Baumesser
1654267783,"Код УКТ ЗЭД",6804210000
1654267783,Гарантія,"Згідно умов завода виробника"
1654267784,"Робочий матеріал",Граніт;Керамограніт;Кераміка;Мармур
1654267784,"Код ЕАН (штрих-код)",4820067458363
1654267784,"Вага в упаковці, кг",0.143
1654267784,"Вага без упаковки, кг",0.053
1654267784,"Торгівельна марка",Baumesser
1654267784,"Код УКТ ЗЭД",6804210000
1654267784,Гарантія,"Згідно умов завода виробника"
1654267785,"Робочий матеріал",Граніт;Керамограніт;Кераміка;Мармур
1654267785,"Код ЕАН (штрих-код)",4820067458370
1654267785,"Вага в упаковці, кг",0.145
1654267785,"Вага без упаковки, кг",0.055
1654267785,"Торгівельна марка",Baumesser
1654267785,"Код УКТ ЗЭД",6804210000
1654267785,Гарантія,"Згідно умов завода виробника"
1654267786,"Робочий матеріал",Граніт;Керамограніт;Кераміка;Мармур
1654267786,"Код ЕАН (штрих-код)",4820067458387
1654267786,"Вага в упаковці, кг",0.143
1654267786,"Вага без упаковки, кг",0.053
1654267786,"Торгівельна марка",Baumesser
1654267786,"Код УКТ ЗЭД",6804210000
1654267786,Гарантія,"Згідно умов завода виробника"
1654267787,"Робочий матеріал",Граніт;Керамограніт;Кераміка;Мармур
